raw,update_date,incident_day,settlement_name,settlement_link
25/03/2020 20:30-21:00 סופרמרקט בני תורה מעיינה של תורה 8 בני ברק,2020-04-01,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 21:00-22:00 מינימרקט טיפת חלב סוקולוב 46 בני ברק,2020-04-01,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"23/03/2020 11:00-12:00 סוםר ""יש חסד"" עזרא בני ברק",2020-04-01,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
20/03/2020 13:00-15:30 מקווה חפץ חיים חפץ חיים 7 בני ברק,2020-04-01,2020-03-20,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"21/03/2020 18:35-19:00 בית כנסת הרב מנדל ראב""ד 22 בני ברק",2020-04-01,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
25/03/2020 16:00-17:00 סופר יש בבני ברק שלמה המלך בני ברק,2020-04-01,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 10:00-14:00 בית כנסת כתב סופר בני ברק,2020-04-01,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 20:15-21:15 כולל חניכי חברון קלישר 1 בני ברק,2020-04-01,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 08:00-10:30 כולל חניכי חברון קלישר 1 בני ברק,2020-04-01,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 15:00-20:30 מיון מעייני הישועה הרב פוברסקי 17 בני ברק,2020-04-01,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
19/03/2020 15:00-16:00 סופר יש חסד שלמה המלך 12 בני ברק,2020-04-01,2020-03-19,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 12:00-12:30 קופת חולים מאוחדת חדר אחיות ירושלים 17 בני ברק - עודכן 3.4,2020-04-01,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
18/03/2020 20:00-22:00 כולל בית הלל דמשק אליעזר 31 בני ברק,2020-04-01,2020-03-18,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
19/03/2020 18:00-20:00 כולל בית הלל דמשק אליעזר 31 בני ברק,2020-04-01,2020-03-19,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
18/03/2020 09:30-13:30 בית כנסת אוהל תמר יונה הנביא בני ברק,2020-04-01,2020-03-18,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
19/03/2020 09:30-13:00 בית כנסת אוהל תמר יונה הנביא בני ברק,2020-04-01,2020-03-19,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 08:00-09:00 בית כנסת אליהו הנביא הרב עוזיאל 42 בני ברק,2020-04-01,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 16:30-17:30 בית כנסת אליהו הנביא הרב עוזיאל 42 בני ברק,2020-04-01,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
27/03/2020 08:00-09:00 בית כנסת בלז או בעלזא הרב עוזיאל בני ברק,2020-04-01,2020-03-27,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
28/03/2020 06:00-07:00 בית ספר בית יעקב הרב סורוצקין 11 בני ברק,2020-04-01,2020-03-28,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
26/03/2020 18:00-19:30 בית הכנסת יד אהרון הרב סורוצקין 9 בני ברק,2020-04-01,2020-03-26,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 08:00-09:00 מינימרקט ציון הרב נסים יצחק 16 בני ברק,2020-04-01,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
25/03/2020 12:15-13:00 בית כנסת וואסלוי הרב סורוצקין בני ברק,2020-04-01,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"22/03/2020 07:45-18:00 בית כנסת ""פאי"" הרב דסלר בני ברק",2020-04-01,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 08:00-09:30 בית כנסת בית הילל רב אשי בני ברק,2020-04-01,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
27/03/2020 08:00-11:00 סופר נתיב החסד נויפלד 11 בני ברק,2020-04-01,2020-03-27,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
20/03/2020 10:30-13:00 בית כנסת שתילי זיתים עזרא 60 בני ברק  - עודכן 3.4,2020-04-01,2020-03-20,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
20/03/2020 18:10-18:50 בית כנסת חניכי הישיבות שתילי זיתים עזרא 60 בני ברק - עודכן 3.4,2020-04-01,2020-03-20,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 05:00-07:15 בית כנסת חניכי הישיבות שתילי זיתים עזרא 60 בני ברק - עודכן 3.4,2020-04-01,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 16:40-17:10 בית כנסת חניכי הישיבות שתילי זיתים עזרא 60 בני ברק - עודכן 3.4,2020-04-01,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 17:40-18:20 בית כנסת חניכי הישיבות שתילי זיתים עזרא 60 בני ברק - עודכן 3.4,2020-04-01,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 18:30-19:00 מרפאה שלרופא ילדים הרב כהנמן 95 בני ברק - עודכן 3.4,2020-04-01,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
18/03/2020 20:30-21:00 קופת חולים מכבי רופא ילדים דמשק אליעזר בני ברק,2020-04-01,2020-03-18,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
30/03/2020 09:00 - 09:45 קופת חולים לאומית הרב כהנמן בני ברק,2020-03-31,2020-03-30,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
27/03/2020 08:00 - 12:00 בית אבות והדרת פני זקן בני ברק - עודכן 3.4,2020-03-31,2020-03-27,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
26/03/2020 17:30 - 18:00 מכולת סופר בני תורה מעיינה של תורה בני ברק,2020-03-31,2020-03-26,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
26/03/2020 08:00 - 12:00 בית אבות והדרת פני זקן בני ברק - עודכן 3.4,2020-03-31,2020-03-26,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
25/03/2020 22:00 - 22:30 יש חסד עזרא 21 בני ברק,2020-03-31,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
25/03/2020 16:00 - 17:00 חנות B הרב לנדא יעקב בני ברק,2020-03-31,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
25/03/2020 08:00 - 12:00 בית אבות והדרת פני זקן בני ברק - עודכן 3.4,2020-03-31,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
25/03/2020 09:00 - 14:00 בית כנסת בית יחיאל רבי עקיבא 162 בני ברק,2020-03-31,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
25/03/2020 08:30 - 9:30 בית כנסת בית שרנסקי בית שמאי בני ברק,2020-03-31,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"25/03/2020 08:00 - 8:00 חצר מחוץ לבית, במועדים המצויינים קהילות יעקב 36 בני ברק",2020-03-31,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
25/03/2020 08:00 - 12:00 עטרת עמרם רבי עקיבא בני ברק,2020-03-31,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"25/03/2020 08:00 - 16:00 מרכז ""הצלה"" רבי עקיבא 106 בני ברק",2020-03-31,2020-03-25,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 20:00 - 21:00 מקווה נווה אחי עזר נחשוני יהודה 25 בני ברק - עודכן 3.4,2020-03-31,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 19:00 - 20:00 אושר עד בני ברק הקישון 11 בני ברק,2020-03-31,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 13:00 - 14:00 יש חסד שלמה המלך בני ברק,2020-03-31,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 13:00 - 14:00 יש חסד שלמה המלך בני ברק,2020-03-31,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 12:15 - 12:35 פעמית סטור הרב כהנמן בני ברק,2020-03-31,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 11:15 - 12:35 פעמית סטור הרב כהנמן בני ברק,2020-03-31,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 11:00 - 12:00 מרפאת מכבי רבי עקיבא 86 בני ברק,2020-03-31,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
24/03/2020 09:00 - 14:00 בית כנסת בית יחיאל רבי עקיבא 162 בני ברק,2020-03-31,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"24/03/2020 08:30 - 9:30 חלוקת מתנות- משרדי ""אחווה תורה"" בני ברק",2020-03-31,2020-03-24,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 20:45 - 21:15 צרכניית גור אשל אברהם בני ברק,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 20:30 - 21:00 מקסיגו רבי עקיבא 92 בני ברק - עודכן 3.4,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 20:30 - 21:00 חנות בגדים N/W הלפרין 15 בני ברק - עודכן 4.4,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 19:00 - 20:00 חנות דרורי מכשירי כתיבה שד רבי טרפון 1 בני ברק,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 19:00 - 21:00 עזרה ואחווה שלמה המלך בני ברק,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 18:00 - 19:00 בית מרקחת קופת חולים מכבי רבי עקיבא 89 בני ברק,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 12:45 - 13:15 בית הכנסת קהל חסידים שטיבלך הרב סורוצקין 9 בני ברק - עודכן 4.4,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 12:00 - 13:00 א.א אורטופדיה הרב כהנמן 66 בני ברק - עודכן 4.4,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 10:00 - 12:45 כולל יששכר באוהלייך יד אהרון הרב סורוצקין 9 בני ברק - עודכן 4.4,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"23/03/2020 11:00 - 13:00 בית מדרש אוהל נחמיה הגר""א בני ברק",2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 10:30 - 11:30 בית כנסת ספרדי דון יוסף דון יוסף הנשיא בני ברק,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 08:00 - 12:00 בת אבות והדרת פני זקן מחזיקי הדת 4 בני ברק - עודכן 3.4,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 08:00 - 10:00 בית הכנסת אשל אברהם מצדה בני ברק - עודכן 4.4,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 07:10 - 21:00 בית כנסת זיו יהודה חי טייב בני ברק,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 09:00 - 14:00 בית כנסת בית יחיאל רבי עקיבא 162 בני ברק,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
23/03/2020 08:00 - 9:00 בית כנסת שערי בני ציון בן זכאי 43 בני ברק,2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"23/03/2020 07:00 - 12:00 בית אבות ""והדרת פני זקן"" מחזיקי הדת 4 בני ברק ",2020-03-31,2020-03-23,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 17:00 - 19:00 בית כנסת מרכזי שד רבי טרפון 7 בני ברק,2020-03-31,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 12:00 - 12:30 קופת חולים מכבי רבי עקיבא 86 בני ברק,2020-03-31,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 10:00 - 19:15 כולל יד אהרון - יששכר באוהלייך הרב סורוצקין 9 בני ברק - עודכן 4.4,2020-03-31,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 11:00 - 13:00 ישיבת משך חוכמה חפץ חיים 1 בני ברק,2020-03-31,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 11:00 - 12:00 מטחנת דסלר הרב דסלר בני ברק,2020-03-31,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 08:00 - 12:00 בית אבות והדרת פני זקן מחזיקי הדת 4 בני ברק - עודכן 3.4,2020-03-31,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
22/03/2020 08:00 - 10:15 בית הכנסת זוטשקא באר מים חיים 14 בני ברק,2020-03-31,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"22/03/2020 09:00 - 14:00 בית כנסת ""בית יחיאל"" רבי עקיבא 162 בני ברק",2020-03-31,2020-03-22,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 21:00 - 22:40 יש חסד השומר בני ברק - עודכן 4.4,2020-03-31,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 18:30 - 19:00 תפארת מרדכי ישיבה קטנה הרב עוזיאל 27 בני ברק - עודכן 4.4,2020-03-31,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 17:30 - 18:00 היכל אברהם יצחק אורליאן 2 בני ברק - עודכן 3.4,2020-03-31,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 17:30 - 18:00 תפארת מרדכי ישיבה קטנה הרב עוזיאל 27 בני ברק - עודכן 4.4,2020-03-31,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 17:00 - 17:30 בית כנסת היכל משה בישיבה למעלה הרב עוזיאל 27 בני ברק - עודכן 4.4,2020-03-31,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 18:20 - 19:15 בית הכנסת באר יהושוע הרב שטרסר 8 בני ברק,2020-03-31,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 17:00 - 19:00 בית כנסת מנין אברכים בני ברק,2020-03-31,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
"21/03/2020 17:00 - 19:30 בית כנסת ""דברי שלום"" מהרש""ל 11 בני ברק",2020-03-31,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
21/03/2020 16:45 - 17:20 בית כנסת הגדול רבי עקיבא 53 בני ברק,2020-03-31,2020-03-21,בני ברק,https://www.gov.il/he/departments/news/bnei-brak-corona
